resultId,raceId,driverId,constructorId,number,grid,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapSpeed,status,fastestlaptime_ms
14413,585,172,3,21,19,R,25,0.0,5,\N,\N,\N,\N,Gearbox,-100
14414,585,199,34,7,8,R,26,0.0,4,\N,\N,\N,\N,Engine,-100
14415,585,295,57,31,0,F,27,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14416,585,299,74,35,0,F,28,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14417,586,199,34,7,10,1,1,9.0,14,6074100,\N,\N,\N,Finished,-100
14418,586,172,3,21,15,2,2,6.0,14,6171800,\N,\N,\N,Finished,-100
14419,586,182,6,12,1,3,3,4.0,14,6217400,\N,\N,\N,Finished,-100
14420,586,252,202,16,16,4,4,3.0,14,6285500,\N,\N,\N,Finished,-100
14421,586,178,75,22,21,5,5,2.0,14,6304400,\N,\N,\N,Finished,-100
14422,586,298,57,19,24,6,6,1.0,14,6379600,\N,\N,\N,Finished,-100
14423,586,275,37,29,25,7,7,0.0,14,6524500,\N,\N,\N,Finished,-100
14424,586,229,64,25,23,8,8,0.0,14,6535000,\N,\N,\N,Finished,-100
14425,586,221,25,4,4,9,9,0.0,13,\N,\N,\N,\N,+1 Lap,-100
14426,586,207,73,27,13,10,10,0.0,12,\N,\N,\N,\N,Out of fuel,-100
14427,586,231,64,24,9,R,11,0.0,10,\N,\N,\N,\N,Wheel,-100
14428,586,223,6,11,5,R,12,0.0,9,\N,\N,\N,\N,Engine,-100
14429,586,294,75,23,17,R,13,0.0,9,\N,\N,\N,\N,Accident,-100
14430,586,222,25,3,3,R,14,0.0,7,\N,\N,\N,\N,Accident,-100
14431,586,197,202,17,12,R,15,0.0,7,\N,\N,\N,\N,Tyre,-100
14432,586,250,34,8,2,R,16,0.0,5,\N,\N,\N,\N,Suspension,-100
14433,586,290,56,30,22,R,17,0.0,4,\N,\N,\N,\N,Engine,-100
14434,586,233,37,10,7,R,18,0.0,3,\N,\N,\N,\N,Engine,-100
14435,586,224,1,1,8,R,19,0.0,3,\N,\N,\N,\N,Suspension,-100
14436,586,230,37,9,11,R,20,0.0,3,\N,\N,\N,\N,Suspension,-100
14437,586,187,32,6,14,R,21,0.0,2,\N,\N,\N,\N,Suspension,-100
14438,586,238,32,5,18,R,22,0.0,1,\N,\N,\N,\N,Clutch,-100
14439,586,288,37,28,19,R,23,0.0,1,\N,\N,\N,\N,Tyre,-100
14440,586,200,1,2,6,R,24,0.0,0,\N,\N,\N,\N,Accident,-100
14441,586,270,3,20,20,R,25,0.0,0,\N,\N,\N,\N,Accident,-100
14442,586,245,74,35,0,F,26,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14443,587,230,37,9,8,1,1,4.5,29,3476690,\N,\N,\N,Finished,-100
14444,587,231,64,24,2,2,2,3.0,29,3503720,\N,\N,\N,Finished,-100
14445,587,252,202,16,15,3,3,2.0,29,3511540,\N,\N,\N,Finished,-100
14446,587,200,1,2,9,4,4,1.5,29,3549350,\N,\N,\N,Finished,-100
14447,587,238,32,5,13,5,5,1.0,29,3560020,\N,\N,\N,Finished,-100
14448,587,182,6,12,1,6,6,0.5,29,3566970,\N,\N,\N,Finished,-100
14449,587,223,6,11,5,7,7,0.0,29,3575760,\N,\N,\N,Finished,-100
14450,587,222,25,3,10,8,8,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14451,587,224,1,1,3,9,9,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14452,587,187,63,18,18,10,10,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14453,587,221,25,4,7,11,11,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14454,587,278,57,31,23,12,12,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14455,587,239,64,25,17,13,13,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14456,587,199,34,7,11,14,14,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14457,587,294,75,23,16,15,15,0.0,28,\N,\N,\N,\N,+1 Lap,-100
14458,587,243,75,22,25,16,16,0.0,27,\N,\N,\N,\N,+2 Laps,-100
14459,587,275,37,29,21,17,17,0.0,26,\N,\N,\N,\N,+3 Laps,-100
14460,587,295,57,33,27,N,18,0.0,25,\N,\N,\N,\N,Not classified,-100
14461,587,229,64,32,26,R,19,0.0,23,\N,\N,\N,\N,Electrical,-100
14462,587,172,3,21,12,R,20,0.0,21,\N,\N,\N,\N,Handling,-100
14463,587,250,34,8,6,R,21,0.0,17,\N,\N,\N,\N,Engine,-100
14464,587,303,3,20,28,R,22,0.0,14,\N,\N,\N,\N,Engine,-100
14465,587,233,37,10,4,R,23,0.0,10,\N,\N,\N,\N,Accident,-100
14466,587,197,203,17,14,R,24,0.0,10,\N,\N,\N,\N,Injection,-100
14467,587,276,66,14,24,R,25,0.0,2,\N,\N,\N,\N,Engine,-100
14468,587,207,73,27,19,R,26,0.0,1,\N,\N,\N,\N,Accident,-100
14469,587,288,37,28,20,W,27,0.0,0,\N,\N,\N,\N,Accident,-100
14470,587,205,32,6,22,W,28,0.0,0,\N,\N,\N,\N,Accident,-100
14471,587,245,74,35,0,F,29,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14472,587,290,56,30,0,F,30,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14473,588,223,6,11,2,1,1,9.0,52,4962600,\N,\N,\N,Finished,-100
14474,588,224,1,1,3,2,2,6.0,52,4979200,\N,\N,\N,Finished,-100
14475,588,182,6,12,1,3,3,4.0,52,4985800,\N,\N,\N,Finished,-100
14476,588,199,34,7,7,4,4,3.0,52,5017700,\N,\N,\N,Finished,-100
14477,588,231,64,24,8,5,5,2.0,52,5019700,\N,\N,\N,Finished,-100
14478,588,252,202,16,14,6,6,1.0,52,5038500,\N,\N,\N,Finished,-100
14479,588,221,25,4,12,7,7,0.0,51,\N,\N,\N,\N,+1 Lap,-100
14480,588,222,25,3,4,8,8,0.0,51,\N,\N,\N,\N,+1 Lap,-100
14481,588,229,64,34,17,9,9,0.0,51,\N,\N,\N,\N,+1 Lap,-100
14482,588,239,64,25,21,10,10,0.0,50,\N,\N,\N,\N,+2 Laps,-100
14483,588,232,56,30,26,11,11,0.0,48,\N,\N,\N,\N,+4 Laps,-100
14484,588,278,57,32,19,12,12,0.0,48,\N,\N,\N,\N,+4 Laps,-100
14485,588,302,32,6,25,13,13,0.0,46,\N,\N,\N,\N,+6 Laps,-100
14486,588,254,3,20,22,14,14,0.0,46,\N,\N,\N,\N,+6 Laps,-100
14487,588,197,203,17,13,R,15,0.0,32,\N,\N,\N,\N,Fuel pump,-100
14488,588,275,37,29,24,R,16,0.0,21,\N,\N,\N,\N,Accident,-100
14489,588,233,37,10,16,R,17,0.0,15,\N,\N,\N,\N,Accident,-100
14490,588,172,3,21,18,R,18,0.0,7,\N,\N,\N,\N,Gearbox,-100
14491,588,250,34,8,10,R,19,0.0,6,\N,\N,\N,\N,Throttle,-100
14492,588,243,75,22,23,R,20,0.0,3,\N,\N,\N,\N,Accident,-100
14493,588,200,1,2,5,R,21,0.0,2,\N,\N,\N,\N,Accident,-100
14494,588,238,32,5,11,R,22,0.0,1,\N,\N,\N,\N,Engine,-100
14495,588,294,75,23,6,R,23,0.0,1,\N,\N,\N,\N,Accident,-100
14496,588,207,73,27,15,R,24,0.0,1,\N,\N,\N,\N,Accident,-100
14497,588,230,37,9,9,R,25,0.0,1,\N,\N,\N,\N,Clutch,-100
14498,588,276,66,14,20,R,26,0.0,0,\N,\N,\N,\N,Electrical,-100
14499,588,295,57,31,0,F,27,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14500,588,245,74,35,0,F,28,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14501,589,182,6,12,1,1,1,9.0,59,6178175,\N,\N,\N,Finished,-100
14502,589,224,1,1,2,2,2,6.0,59,6183118,\N,\N,\N,Finished,-100
14503,589,200,1,2,9,3,3,4.0,59,6225812,\N,\N,\N,Finished,-100
14504,589,231,64,24,15,4,4,3.0,59,6227650,\N,\N,\N,Finished,-100
14505,589,238,32,5,14,5,5,2.0,59,6228161,\N,\N,\N,Finished,-100
14506,589,222,25,3,10,6,6,1.0,59,6228496,\N,\N,\N,Finished,-100
14507,589,230,37,9,6,7,7,0.0,59,6282206,\N,\N,\N,Finished,-100
14508,589,233,37,10,13,8,8,0.0,58,\N,\N,\N,\N,+1 Lap,-100
14509,589,187,67,28,12,9,9,0.0,57,\N,\N,\N,\N,+2 Laps,-100
14510,589,290,56,30,23,10,10,0.0,55,\N,\N,\N,\N,+4 Laps,-100
14511,589,252,202,16,7,N,11,0.0,52,\N,\N,\N,\N,Not classified,-100
14512,589,205,32,6,19,N,12,0.0,49,\N,\N,\N,\N,Not classified,-100
14513,589,239,64,25,18,R,13,0.0,46,\N,\N,\N,\N,Accident,-100
14514,589,295,57,31,22,R,14,0.0,41,\N,\N,\N,\N,Gearbox,-100
14515,589,223,6,11,11,W,15,0.0,0,\N,\N,\N,\N,Withdrew,-100
14516,589,197,202,17,4,R,16,0.0,19,\N,\N,\N,\N,Wheel bearing,-100
14517,589,199,34,7,3,R,17,0.0,9,\N,\N,\N,\N,Engine,-100
14518,589,207,73,27,5,R,18,0.0,9,\N,\N,\N,\N,Suspension,-100
14519,589,294,75,23,17,R,19,0.0,5,\N,\N,\N,\N,Accident,-100
14520,589,277,25,15,20,R,20,0.0,5,\N,\N,\N,\N,Engine,-100
14521,589,221,25,4,8,R,21,0.0,2,\N,\N,\N,\N,Accident,-100
14522,589,250,34,8,16,R,22,0.0,2,\N,\N,\N,\N,Accident,-100
14523,589,172,3,21,21,W,23,0.0,0,\N,\N,\N,\N,Physical,-100
14524,589,275,3,20,24,W,24,0.0,0,\N,\N,\N,\N,Ignition,-100
14525,590,304,1,6,10,1,1,9.0,53,6062010,\N,\N,\N,Finished,-100
14526,590,182,6,12,8,2,2,6.0,53,6071280,\N,\N,\N,Finished,-100
14527,590,223,6,11,2,3,3,4.0,53,6082420,\N,\N,\N,Finished,-100
14528,590,305,1,33,9,4,4,3.0,53,6093800,\N,\N,\N,Finished,-100
14529,590,306,66,14,14,5,5,2.0,53,6113850,\N,\N,\N,Finished,-100
14530,590,221,25,4,15,6,6,1.0,53,6174490,\N,\N,\N,Finished,-100
14531,590,199,34,7,6,7,7,0.0,52,\N,\N,\N,\N,Out of fuel,-100
14532,590,307,37,10,19,8,8,0.0,52,\N,\N,\N,\N,Out of fuel,-100
14533,590,280,66,15,21,9,9,0.0,52,\N,\N,\N,\N,+1 Lap,-100
14534,590,224,1,5,3,10,10,0.0,52,\N,\N,\N,\N,+1 Lap,-100
14535,590,265,26,27,25,11,11,0.0,51,\N,\N,\N,\N,+2 Laps,-100
14536,590,187,34,28,20,12,12,0.0,49,\N,\N,\N,\N,+4 Laps,-100
14537,590,238,32,1,1,13,13,0.0,48,\N,\N,\N,\N,+5 Laps,-100
14538,590,289,26,26,17,R,14,0.0,45,\N,\N,\N,\N,Engine,-100
14539,590,235,32,2,7,R,15,0.0,36,\N,\N,\N,\N,Clutch,-100
14540,590,308,34,8,22,R,16,0.0,36,\N,\N,\N,\N,Gearbox,-100
14541,590,233,37,9,23,R,17,0.0,31,\N,\N,\N,\N,Clutch,-100
14542,590,296,66,37,24,R,18,0.0,31,\N,\N,\N,\N,Water leak,-100
14543,590,222,25,3,12,R,19,0.0,25,\N,\N,\N,\N,Engine,-100
14544,590,250,63,18,11,R,20,0.0,21,\N,\N,\N,\N,Suspension,-100
14545,590,232,80,20,13,R,21,0.0,19,\N,\N,\N,\N,Overheating,-100
14546,590,231,37,24,5,R,22,0.0,11,\N,\N,\N,\N,Overheating,-100
14547,590,200,63,19,18,R,23,0.0,10,\N,\N,\N,\N,Engine,-100
14548,590,309,58,16,4,R,24,0.0,1,\N,\N,\N,\N,Accident,-100
14549,590,197,58,17,16,R,25,0.0,0,\N,\N,\N,\N,Accident,-100
14550,591,224,1,5,1,1,1,9.0,32,5077060,\N,\N,\N,Finished,-100
14551,591,223,6,11,8,2,2,6.0,32,5090630,\N,\N,\N,Finished,-100
14552,591,235,32,2,5,3,3,4.0,31,\N,\N,\N,\N,+1 Lap,-100
14553,591,250,63,18,12,4,4,3.0,31,\N,\N,\N,\N,+1 Lap,-100
14554,591,305,1,33,7,5,5,2.0,31,\N,\N,\N,\N,+1 Lap,-100
14555,591,238,32,1,4,6,6,1.0,31,\N,\N,\N,\N,+1 Lap,-100
14556,591,199,34,7,2,7,7,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14557,591,221,25,4,16,8,8,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14558,591,231,37,24,18,9,9,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14559,591,306,66,14,17,10,10,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14560,591,289,26,26,21,11,11,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14561,591,304,1,6,11,12,12,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14562,591,222,25,3,14,13,13,0.0,31,\N,\N,\N,\N,+1 Lap,-100
14563,591,280,66,15,22,14,14,0.0,30,\N,\N,\N,\N,+2 Laps,-100
14564,591,308,34,8,24,15,15,0.0,30,\N,\N,\N,\N,+2 Laps,-100
14565,591,296,66,37,23,16,16,0.0,30,\N,\N,\N,\N,+2 Laps,-100
14566,591,200,63,19,10,17,17,0.0,30,\N,\N,\N,\N,+2 Laps,-100
14567,591,187,34,28,15,R,18,0.0,27,\N,\N,\N,\N,Clutch,-100
14568,591,233,37,9,13,R,19,0.0,24,\N,\N,\N,\N,Transmission,-100
14569,591,197,58,17,19,R,20,0.0,21,\N,\N,\N,\N,Brakes,-100
14570,591,232,80,20,9,R,21,0.0,20,\N,\N,\N,\N,Throttle,-100
14571,591,309,58,16,6,R,22,0.0,10,\N,\N,\N,\N,Overheating,-100
14572,591,307,37,10,20,R,23,0.0,8,\N,\N,\N,\N,Ignition,-100
14573,591,182,6,12,25,R,24,0.0,2,\N,\N,\N,\N,Engine,-100
14574,591,265,26,27,3,R,25,0.0,2,\N,\N,\N,\N,Chassis,-100
14575,592,199,34,7,4,1,1,9.0,78,6160960,\N,\N,\N,Finished,-100
14576,592,306,66,14,11,2,2,6.0,78,6194900,\N,\N,\N,Finished,-100
14577,592,305,1,33,12,3,3,4.0,78,6203120,\N,\N,\N,Finished,-100
14578,592,221,25,4,15,4,4,3.0,78,6205150,\N,\N,\N,Finished,-100
14579,592,233,37,9,7,5,5,2.0,78,6207190,\N,\N,\N,Finished,-100
14580,592,232,80,20,3,6,6,1.0,78,6217000,\N,\N,\N,Finished,-100
14581,592,224,1,5,5,7,7,0.0,78,6229350,\N,\N,\N,Finished,-100
14582,592,222,25,3,8,8,8,0.0,78,6231500,\N,\N,\N,Finished,-100
14583,592,304,1,6,9,9,9,0.0,77,\N,\N,\N,\N,+1 Lap,-100
14584,592,230,37,10,19,10,10,0.0,77,\N,\N,\N,\N,+1 Lap,-100
14585,592,250,63,18,2,11,11,0.0,77,\N,\N,\N,\N,+1 Lap,-100
14586,592,289,26,26,18,12,12,0.0,77,\N,\N,\N,\N,+1 Lap,-100
14587,592,251,32,29,22,13,13,0.0,76,\N,\N,\N,\N,+2 Laps,-100
14588,592,292,25,32,24,14,14,0.0,76,\N,\N,\N,\N,+2 Laps,-100
14589,592,296,66,37,25,15,15,0.0,75,\N,\N,\N,\N,+3 Laps,-100
14590,592,182,6,12,1,16,16,0.0,74,\N,\N,\N,\N,Ignition,-100
14591,592,308,34,8,23,17,17,0.0,74,\N,\N,\N,\N,+4 Laps,-100
14592,592,280,66,15,21,18,18,0.0,72,\N,\N,\N,\N,+6 Laps,-100
14593,592,293,1,23,20,19,19,0.0,71,\N,\N,\N,\N,+7 Laps,-100
14594,592,223,6,11,6,R,20,0.0,65,\N,\N,\N,\N,Oil pressure,-100
14595,592,187,34,28,13,R,21,0.0,54,\N,\N,\N,\N,Fuel system,-100
14596,592,235,32,2,10,R,22,0.0,31,\N,\N,\N,\N,Brakes,-100
14597,592,231,64,24,14,R,23,0.0,13,\N,\N,\N,\N,Transmission,-100
14598,592,200,63,19,17,R,24,0.0,11,\N,\N,\N,\N,Suspension,-100
14599,592,310,32,30,26,R,25,0.0,6,\N,\N,\N,\N,Clutch,-100
14600,592,238,32,1,16,R,26,0.0,2,\N,\N,\N,\N,Collision,-100
14601,592,311,80,21,27,R,27,0.0,0,\N,\N,\N,\N,Clutch,-100
14602,593,182,6,12,1,1,1,9.0,84,7229560,\N,\N,\N,Finished,-100
14603,593,223,6,11,3,2,2,6.0,84,7265170,\N,\N,\N,Finished,-100
14604,593,224,1,5,4,3,3,4.0,83,\N,\N,\N,\N,+1 Lap,-100
14605,593,233,37,9,13,4,4,3.0,82,\N,\N,\N,\N,+2 Laps,-100
14606,593,222,25,3,9,5,5,2.0,82,\N,\N,\N,\N,+2 Laps,-100
14607,593,304,1,6,8,6,6,1.0,82,\N,\N,\N,\N,+2 Laps,-100
14608,593,312,58,16,21,7,7,0.0,81,\N,\N,\N,\N,+3 Laps,-100
14609,593,221,25,4,16,8,8,0.0,81,\N,\N,\N,\N,+3 Laps,-100
14610,593,305,1,33,17,9,9,0.0,81,\N,\N,\N,\N,+3 Laps,-100
14611,593,231,64,24,10,10,10,0.0,81,\N,\N,\N,\N,+3 Laps,-100
14612,593,187,34,28,15,11,11,0.0,80,\N,\N,\N,\N,+4 Laps,-100
14613,593,280,66,15,20,12,12,0.0,80,\N,\N,\N,\N,+4 Laps,-100
14614,593,250,63,18,14,13,13,0.0,78,\N,\N,\N,\N,+6 Laps,-100
14615,593,314,77,23,25,14,14,0.0,76,\N,\N,\N,\N,Spun off,-100
14616,593,197,58,17,12,N,15,0.0,73,\N,\N,\N,\N,Not classified,-100
14617,593,289,26,26,19,R,16,0.0,43,\N,\N,\N,\N,Engine,-100
14618,593,232,80,20,7,R,17,0.0,37,\N,\N,\N,\N,Accident,-100
14619,593,200,63,19,18,R,18,0.0,35,\N,\N,\N,\N,Gearbox,-100
14620,593,296,66,37,22,R,19,0.0,27,\N,\N,\N,\N,Engine,-100
14621,593,235,32,2,5,R,20,0.0,26,\N,\N,\N,\N,Brakes,-100
14622,593,238,32,1,2,R,21,0.0,23,\N,\N,\N,\N,Engine,-100
14623,593,278,78,30,23,R,22,0.0,22,\N,\N,\N,\N,Brakes,-100
14624,593,313,34,8,24,R,23,0.0,14,\N,\N,\N,\N,Oil leak,-100
14625,593,199,34,7,6,R,24,0.0,12,\N,\N,\N,\N,Spun off,-100
14626,593,306,66,14,11,R,25,0.0,2,\N,\N,\N,\N,Engine,-100
14627,593,265,26,27,0,F,26,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14628,593,311,80,21,0,F,27,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14629,594,224,1,5,4,1,1,9.0,85,6260570,\N,\N,\N,Finished,-100
14630,594,182,6,12,3,2,2,6.0,85,6260920,\N,\N,\N,Finished,-100
14631,594,222,25,3,2,3,3,4.0,85,6306180,\N,\N,\N,Finished,-100
14632,594,223,6,11,1,4,4,3.0,85,6312590,\N,\N,\N,Finished,-100
14633,594,306,66,14,7,5,5,2.0,85,6328620,\N,\N,\N,Finished,-100
14634,594,304,1,6,12,6,6,1.0,85,6331110,\N,\N,\N,Finished,-100
14635,594,305,1,33,13,7,7,0.0,84,\N,\N,\N,\N,+1 Lap,-100
14636,594,289,26,26,29,8,8,0.0,83,\N,\N,\N,\N,+2 Laps,-100
14637,594,230,37,10,31,9,9,0.0,83,\N,\N,\N,\N,+2 Laps,-100
14638,594,314,77,41,23,10,10,0.0,83,\N,\N,\N,\N,+2 Laps,-100
14639,594,187,34,28,19,11,11,0.0,83,\N,\N,\N,\N,+2 Laps,-100
14640,594,265,26,27,21,12,12,0.0,82,\N,\N,\N,\N,+3 Laps,-100
14641,594,197,58,17,17,13,13,0.0,82,\N,\N,\N,\N,+3 Laps,-100
14642,594,298,80,21,30,14,14,0.0,82,\N,\N,\N,\N,+3 Laps,-100
14643,594,267,57,22,14,15,15,0.0,82,\N,\N,\N,\N,+3 Laps,-100
14644,594,296,66,37,25,16,16,0.0,82,\N,\N,\N,\N,+3 Laps,-100
14645,594,269,34,34,27,17,17,0.0,81,\N,\N,\N,\N,+4 Laps,-100
14646,594,312,58,16,18,18,18,0.0,80,\N,\N,\N,\N,Engine,-100
14647,594,235,32,2,16,R,19,0.0,72,\N,\N,\N,\N,Overheating,-100
14648,594,252,79,42,20,R,20,0.0,66,\N,\N,\N,\N,Collision,-100
14649,594,199,34,7,24,R,21,0.0,62,\N,\N,\N,\N,Engine,-100
14650,594,238,32,1,5,R,22,0.0,56,\N,\N,\N,\N,Fuel leak,-100
14651,594,221,25,4,28,R,23,0.0,53,\N,\N,\N,\N,Brakes,-100
14652,594,200,63,19,26,R,24,0.0,53,\N,\N,\N,\N,Suspension,-100
14653,594,315,34,43,11,R,25,0.0,53,\N,\N,\N,\N,Tyre,-100
14654,594,250,63,18,8,R,26,0.0,50,\N,\N,\N,\N,Handling,-100
14655,594,313,34,8,22,R,27,0.0,49,\N,\N,\N,\N,Engine,-100
14656,594,231,64,24,9,R,28,0.0,45,\N,\N,\N,\N,Accident,-100
14657,594,232,80,20,6,R,29,0.0,29,\N,\N,\N,\N,Transmission,-100
14658,594,280,66,15,15,R,30,0.0,12,\N,\N,\N,\N,Collision,-100
14659,594,233,37,9,10,R,31,0.0,6,\N,\N,\N,\N,Clutch,-100
14660,594,316,63,44,0,F,32,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14661,595,238,32,1,3,1,1,9.0,78,7083700,\N,\N,\N,Finished,-100
14662,595,222,25,3,5,2,2,6.0,78,7112500,\N,\N,\N,Finished,-100
14663,595,197,58,17,6,3,3,4.0,78,7132600,\N,\N,\N,Finished,-100
14664,595,223,6,11,2,4,4,3.0,78,7146800,\N,\N,\N,Finished,-100
14665,595,224,1,5,13,5,5,2.0,77,\N,\N,\N,\N,+1 Lap,-100
14666,595,187,34,28,23,6,6,1.0,77,\N,\N,\N,\N,+1 Lap,-100
14667,595,289,26,26,21,7,7,0.0,76,\N,\N,\N,\N,+2 Laps,-100
14668,595,265,26,27,26,8,8,0.0,75,\N,\N,\N,\N,+3 Laps,-100
14669,595,221,25,4,4,9,9,0.0,74,\N,\N,\N,\N,+4 Laps,-100
14670,595,280,66,15,27,R,10,0.0,62,\N,\N,\N,\N,Gearbox,-100
14671,595,235,32,2,19,R,11,0.0,34,\N,\N,\N,\N,Engine,-100
14672,595,182,6,12,1,R,12,0.0,32,\N,\N,\N,\N,Ignition,-100
14673,595,231,64,24,7,R,13,0.0,27,\N,\N,\N,\N,Halfshaft,-100
14674,595,305,1,33,10,R,14,0.0,11,\N,\N,\N,\N,Accident,-100
14675,595,199,34,7,8,R,15,0.0,5,\N,\N,\N,\N,Suspension,-100
14676,595,296,66,37,22,R,16,0.0,4,\N,\N,\N,\N,Accident,-100
14677,595,267,57,22,25,R,17,0.0,4,\N,\N,\N,\N,Accident,-100
14678,595,233,37,9,9,R,18,0.0,3,\N,\N,\N,\N,Collision,-100
14679,595,306,66,14,11,R,19,0.0,0,\N,\N,\N,\N,Collision,-100
14680,595,304,1,6,12,R,20,0.0,0,\N,\N,\N,\N,Collision,-100
14681,595,232,80,20,14,R,21,0.0,0,\N,\N,\N,\N,Collision,-100
14682,595,230,37,10,15,R,22,0.0,0,\N,\N,\N,\N,Collision,-100
14683,595,312,58,16,16,R,23,0.0,0,\N,\N,\N,\N,Collision,-100
14684,595,250,63,18,18,R,24,0.0,0,\N,\N,\N,\N,Collision,-100
14685,595,314,77,23,24,R,25,0.0,0,\N,\N,\N,\N,Collision,-100
14686,595,200,63,19,17,W,26,0.0,0,\N,\N,\N,\N,Withdrew,-100
14687,595,278,78,30,20,W,27,0.0,0,\N,\N,\N,\N,Withdrew,-100
14688,595,313,34,8,0,F,28,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14689,596,222,25,3,2,1,1,9.0,80,7111391,\N,\N,\N,Finished,-100
14690,596,221,25,4,1,2,2,6.0,80,7111771,\N,\N,\N,Finished,-100
14691,596,231,64,24,6,3,3,4.0,80,7114716,\N,\N,\N,Finished,-100
14692,596,224,1,5,9,4,4,3.0,80,7164898,\N,\N,\N,Finished,-100
14693,596,197,58,17,8,5,5,2.0,80,7187794,\N,\N,\N,Finished,-100
14694,596,289,26,26,15,6,6,1.0,79,\N,\N,\N,\N,+1 Lap,-100
14695,596,265,26,27,18,7,7,0.0,79,\N,\N,\N,\N,+1 Lap,-100
14696,596,311,80,21,21,8,8,0.0,79,\N,\N,\N,\N,+1 Lap,-100
14697,596,313,34,8,20,9,9,0.0,79,\N,\N,\N,\N,+1 Lap,-100
14698,596,230,37,10,17,10,10,0.0,78,\N,\N,\N,\N,Engine,-100
14699,596,187,34,28,14,11,11,0.0,77,\N,\N,\N,\N,+3 Laps,-100
14700,596,267,57,22,26,D,12,0.0,77,\N,\N,\N,\N,Disqualified,-100
14701,596,182,6,12,3,R,13,0.0,70,\N,\N,\N,\N,Gearbox,-100
14702,596,317,37,9,16,R,14,0.0,59,\N,\N,\N,\N,Suspension,-100
14703,596,304,1,6,12,R,15,0.0,56,\N,\N,\N,\N,Suspension,-100
14704,596,200,63,19,22,R,16,0.0,53,\N,\N,\N,\N,Suspension,-100
14705,596,199,34,7,10,R,17,0.0,30,\N,\N,\N,\N,Oil leak,-100
14706,596,235,32,2,7,R,18,0.0,27,\N,\N,\N,\N,Engine,-100
14707,596,223,6,11,4,R,19,0.0,24,\N,\N,\N,\N,Gearbox,-100
14708,596,250,63,18,24,R,20,0.0,15,\N,\N,\N,\N,Handling,-100
14709,596,238,32,1,5,R,21,0.0,8,\N,\N,\N,\N,Halfshaft,-100
14710,596,316,63,23,25,R,22,0.0,8,\N,\N,\N,\N,Engine,-100
14711,596,305,1,33,11,R,23,0.0,5,\N,\N,\N,\N,Fuel leak,-100
14712,596,306,66,14,13,R,24,0.0,3,\N,\N,\N,\N,Engine,-100
14713,596,318,58,16,23,R,25,0.0,2,\N,\N,\N,\N,Gearbox,-100
14714,596,280,66,15,19,R,26,0.0,0,\N,\N,\N,\N,Heat shield fire,-100
14715,596,308,80,20,0,F,27,0.0,0,\N,\N,\N,\N,Did not qualify,-100
14716,597,182,6,12,1,1,1,9.0,75,6180350,\N,\N,\N,Finished,-100
14717,597,223,6,11,2,2,2,6.0,75,6188600,\N,\N,\N,Finished,-100
14718,597,224,1,5,3,3,3,4.0,75,6210620,\N,\N,\N,Finished,-100
14719,597,305,1,33,4,4,4,3.0,75,6211640,\N,\N,\N,Finished,-100
14720,597,222,25,3,5,5,5,2.0,75,6214630,\N,\N,\N,Finished,-100
14721,597,221,25,4,8,6,6,1.0,75,6231870,\N,\N,\N,Finished,-100
14722,597,187,34,28,13,7,7,0.0,75,6254300,\N,\N,\N,Finished,-100
14723,597,238,32,1,10,8,8,0.0,73,\N,\N,\N,\N,+2 Laps,-100
14724,597,313,34,8,23,9,9,0.0,73,\N,\N,\N,\N,+2 Laps,-100
14725,597,230,37,10,15,10,10,0.0,72,\N,\N,\N,\N,+3 Laps,-100
14726,597,235,32,2,18,11,11,0.0,71,\N,\N,\N,\N,+4 Laps,-100
14727,597,199,34,7,12,12,12,0.0,71,\N,\N,\N,\N,+4 Laps,-100
14728,597,267,57,22,17,D,13,0.0,69,\N,\N,\N,\N,Disqualified,-100
14729,597,304,1,6,9,R,14,0.0,65,\N,\N,\N,\N,Ignition,-100
14730,597,296,66,37,25,R,15,0.0,60,\N,\N,\N,\N,Gearbox,-100
14731,597,232,80,20,21,R,16,0.0,54,\N,\N,\N,\N,Gearbox,-100
